"customer_id","geographic_location","loyalty_card","email_news","fav_category","gender","income_level"
249591,"I",0,1,"Q","F",3
249594,"I",0,0,"P","F",3
249698,"A",1,0,"M","F",1
249710,"J",0,1,"M","M",3
249784,"C",0,0,"Q","F",2
249795,"J",0,1,"L","M",2
249859,"G",0,1,"L","F",1
249883,"D",0,0,"P","M",3
249891,"A",0,1,"L","F",1
249947,"B",0,0,"Q","F",2
249962,"H",0,0,"O","F",1
249984,"D",0,0,"O","F",2
250018,"G",0,0,"Q","M",1
250044,"A",0,0,"N","F",1
250213,"A",0,1,"M","F",2
250236,"B",0,0,"P","M",2
250357,"G",0,0,"O","F",1
250400,"E",0,1,"O","M",3
250426,"B",0,0,"P","M",2
250442,"J",0,1,"N","M",1
250473,"E",0,0,"M","F",2
250488,"E",0,0,"M","M",2
250694,"F",0,0,"P","M",3
250737,"J",0,1,"O","F",1
250802,"D",0,1,"O","F",2
250810,"B",0,1,"L","M",1
250938,"J",0,0,"O","F",3
250946,"I",0,0,"Q","M",2
250959,"D",0,0,"M","M",3
251045,"H",0,0,"L","F",1
251169,"E",0,0,"P","M",3
251263,"G",0,1,"Q","M",2
251378,"D",0,0,"O","F",1
251423,"C",0,0,"Q","F",1
251430,"G",0,0,"N","F",2
251435,"I",0,0,"P","M",3
251451,"F",0,1,"M","M",3
251493,"F",0,0,"M","M",2
251508,"H",0,1,"P","F",3
251638,"C",0,0,"L","F",2
251664,"D",0,0,"Q","M",1
251683,"C",0,0,"P","M",2
251696,"F",0,0,"Q","F",3
251700,"J",0,0,"N","F",2
251720,"J",1,1,"L","M",1
251747,"H",0,1,"M","M",1
251790,"H",0,1,"L","F",3
252067,"I",0,0,"O","M",1
252083,"A",0,0,"Q","M",1
252096,"I",0,0,"N","M",1
252170,"F",0,0,"P","M",3
252201,"G",0,0,"N","M",1
252273,"H",0,0,"Q","M",3
252307,"A",0,0,"Q","F",1
252342,"I",0,0,"O","M",1
252485,"H",0,1,"P","F",3
252540,"C",0,0,"Q","F",2
252705,"I",0,0,"M","F",3
252748,"E",0,0,"O","M",2
252749,"I",1,0,"P","F",2
252913,"H",0,0,"M","F",1
252917,"J",1,1,"Q","M",3
252921,"B",1,0,"Q","F",1
252922,"F",0,0,"M","M",1
252935,"H",0,0,"Q","M",1
253018,"E",0,1,"L","F",2
253039,"D",0,0,"O","F",2
253059,"I",0,1,"L","M",1
253107,"E",0,1,"M","F",2
253188,"G",1,1,"O","F",2
253203,"B",0,0,"L","F",2
253211,"F",0,0,"Q","M",3
253230,"A",0,1,"M","F",2
253245,"A",0,0,"M","M",1
253398,"E",0,1,"N","M",3
253480,"B",0,1,"N","M",1
253533,"D",0,1,"Q","M",1
253576,"C",0,1,"M","F",2
253594,"C",0,0,"M","M",2
253621,"J",1,1,"Q","M",1
253627,"E",0,1,"M","F",2
253636,"A",1,0,"N","M",1
253726,"J",0,1,"P","F",1
253746,"I",0,0,"L","F",2
253763,"B",0,0,"M","F",3
253796,"E",0,0,"N","M",2
253805,"B",0,0,"L","F",2
253809,"E",0,0,"M","M",2
253991,"F",0,0,"N","F",1
254005,"B",1,0,"L","M",1
254015,"A",0,1,"Q","F",2
254039,"D",1,1,"Q","F",1
254129,"I",0,1,"O","M",3
254253,"J",1,0,"M","F",2
254345,"I",0,0,"O","F",2
254393,"G",0,0,"O","M",3
254413,"D",0,1,"M","F",3
254529,"G",0,1,"N","M",3
254683,"I",0,0,"M","F",1
254778,"B",1,0,"N","F",2
254941,"D",0,1,"N","F",2
254945,"J",0,1,"O","M",1
254965,"B",0,0,"Q","M",3
254972,"E",0,0,"P","F",1
254973,"E",0,1,"L","F",2
254998,"F",0,0,"M","F",2
255007,"F",0,1,"Q","M",3
255022,"B",0,1,"P","F",1
255032,"H",0,0,"O","M",1
255046,"B",0,0,"O","M",3
255329,"E",0,0,"P","F",3
255387,"D",0,1,"N","M",2
255469,"A",0,0,"O","F",2
255587,"I",0,0,"M","F",3
255591,"B",0,1,"P","F",3
255851,"G",0,0,"N","F",3
255883,"G",0,1,"Q","M",3
255962,"J",0,0,"Q","F",1
255975,"H",0,0,"L","M",2
255988,"J",0,0,"N","M",2
256163,"G",0,1,"P","M",2
256199,"C",0,0,"M","F",3
256211,"J",0,0,"O","F",1
256225,"I",1,1,"P","M",1
256335,"A",0,0,"L","F",1
256404,"E",0,1,"P","F",1
256457,"D",0,1,"O","F",2
256472,"D",0,1,"M","M",3
256494,"F",1,1,"L","F",2
256504,"G",0,1,"O","M",3
256538,"C",0,1,"O","M",1
256539,"I",0,0,"Q","F",1
256634,"G",0,1,"N","F",3
256740,"I",0,0,"Q","M",1
256767,"D",0,0,"M","M",3
256847,"J",0,1,"M","F",2
256881,"G",0,0,"L","F",3
256930,"B",0,0,"M","F",1
256953,"H",0,0,"N","F",2
257036,"A",0,0,"Q","M",2
257077,"J",0,0,"P","F",1
257159,"H",0,1,"Q","F",1
257196,"B",1,0,"L","F",2
257285,"D",0,0,"M","F",2
257295,"C",0,0,"L","F",1
257296,"I",0,1,"P","M",1
257348,"G",0,0,"Q","M",3
257405,"B",0,1,"P","F",1
257427,"B",0,0,"L","F",1
257450,"F",0,1,"O","F",3
257472,"D",0,1,"Q","M",1
257482,"G",0,0,"M","F",2
257512,"H",0,0,"Q","M",2
257591,"H",0,0,"N","M",1
257681,"B",0,1,"Q","F",2
257682,"H",0,1,"P","F",2
257704,"I",0,0,"N","F",3
257705,"G",0,0,"M","M",1
257721,"H",0,0,"L","F",1
257823,"B",1,0,"L","M",2
257848,"E",0,1,"Q","F",3
257884,"C",0,0,"Q","M",2
257889,"I",0,0,"O","M",3
257984,"E",0,0,"L","F",2
258232,"D",0,0,"N","F",2
258340,"A",0,1,"O","M",3
258353,"H",1,0,"P","F",2
258354,"A",0,1,"N","M",2
258394,"E",0,1,"O","F",3
258422,"G",0,0,"P","M",3
258524,"F",0,0,"O","M",2
258641,"H",0,1,"Q","M",3
258745,"E",0,0,"N","F",1
258769,"A",0,0,"M","M",3
258843,"D",0,0,"P","M",2
258875,"F",0,0,"O","F",2
258894,"D",0,0,"M","M",3
258936,"J",0,1,"N","M",1
258947,"G",0,1,"M","M",1
259024,"G",1,1,"Q","F",2
259042,"F",0,0,"L","F",3
259049,"D",0,0,"O","F",1
259088,"I",0,1,"M","M",2
259284,"E",0,1,"M","M",2
259372,"H",0,0,"M","F",2
259414,"D",0,0,"O","F",3
259428,"H",0,0,"L","F",2
259465,"A",0,0,"P","F",2
259468,"G",0,0,"M","M",3
259575,"D",1,0,"M","M",3
259585,"B",0,0,"O","F",2
259628,"G",0,0,"M","M",2
259689,"E",0,0,"P","M",3
260042,"H",0,0,"M","F",1
260052,"F",0,1,"N","F",1
260118,"D",1,0,"Q","M",1
260217,"I",1,0,"L","F",1
260269,"I",1,1,"O","F",3
260290,"J",0,1,"O","M",1
260317,"B",0,0,"P","M",3
260385,"F",0,1,"O","M",1
260465,"B",1,0,"P","M",1
260488,"E",0,0,"M","M",1
260536,"J",0,0,"N","M",3
260627,"H",0,0,"P","M",3
260630,"B",0,0,"L","M",1
260718,"A",0,0,"N","M",2
260742,"F",0,0,"Q","M",1
260762,"D",0,0,"M","F",1
260869,"A",0,0,"P","F",2
260898,"F",0,0,"L","M",2
260934,"B",0,0,"L","F",1
261000,"I",0,0,"L","M",1
261011,"F",0,0,"Q","F",2
261089,"J",0,1,"N","M",2
261146,"B",0,0,"N","F",1
261221,"H",0,0,"L","F",1
261305,"H",0,0,"N","M",1
261316,"J",0,0,"N","M",2
261355,"I",0,1,"L","F",1
261377,"J",0,0,"O","M",2
261388,"G",0,0,"M","F",2
261431,"J",0,0,"M","M",2
261504,"I",0,0,"Q","M",3
261522,"A",0,0,"O","F",2
261533,"C",0,1,"O","F",3
261548,"D",0,0,"N","F",3
261553,"F",0,1,"L","M",2
261667,"H",1,0,"L","M",1
261672,"G",0,0,"O","M",1
261766,"J",0,0,"M","M",3
261796,"J",0,1,"P","M",1
261855,"A",0,0,"Q","F",1
261868,"B",0,0,"P","F",3
261888,"I",0,1,"M","M",2
261897,"B",0,0,"M","F",2
261947,"I",0,0,"N","M",3
261988,"I",0,1,"O","F",2
262061,"F",0,0,"N","F",3
262145,"C",0,0,"P","F",3
262167,"A",0,1,"L","F",1
262211,"H",0,1,"L","F",1
262267,"H",0,0,"Q","F",3
262336,"B",0,1,"P","M",3
262423,"D",0,0,"M","M",2
262472,"F",0,0,"N","F",1
262492,"I",1,0,"L","M",3
262504,"I",0,0,"Q","M",3
262506,"A",0,0,"N","M",1
262534,"I",0,0,"P","F",3
262592,"G",0,0,"Q","M",3
262668,"G",0,0,"N","M",1
262692,"I",1,0,"M","M",3
262696,"E",0,1,"N","M",2
262718,"G",0,0,"N","F",2
262725,"G",0,1,"M","M",1
262768,"J",0,0,"L","M",3
262786,"F",0,0,"L","F",2
262938,"B",0,0,"O","F",3
262960,"A",0,0,"O","F",1
262976,"B",0,0,"P","F",2
262987,"G",0,0,"L","F",2
263117,"C",0,1,"O","M",1
263161,"B",0,0,"L","F",3
263177,"B",1,1,"M","M",2
263213,"H",0,1,"P","F",1
263326,"J",0,0,"L","M",3
263337,"B",0,1,"O","M",3
263411,"B",0,0,"L","F",1
263546,"G",0,0,"N","F",2
263551,"A",1,0,"Q","M",1
263559,"J",0,0,"N","M",2
263621,"F",0,1,"N","F",1
263684,"A",0,0,"M","M",2
263688,"H",0,0,"P","M",1
263693,"A",0,0,"O","M",3
263718,"B",0,0,"P","M",2
263741,"D",0,1,"P","M",2
263744,"A",0,0,"O","F",1
263836,"J",0,0,"L","F",3
264023,"J",0,0,"Q","F",3
264069,"H",0,0,"O","F",2
264140,"A",0,0,"L","M",3
264154,"B",1,0,"P","M",3
264216,"F",0,0,"N","F",1
264279,"E",0,0,"O","M",3
264285,"J",0,0,"N","F",3
264295,"C",1,0,"O","F",2
264301,"J",0,0,"O","M",3
264414,"F",0,0,"L","M",3
264446,"C",0,0,"P","F",2
264469,"D",0,0,"P","M",3
264518,"C",0,0,"N","F",3
264531,"C",0,0,"N","F",3
264535,"G",0,0,"M","F",3
264539,"A",0,1,"Q","F",2
264551,"E",0,0,"Q","M",3
264620,"C",1,0,"O","F",2
264834,"J",0,0,"O","F",1
264854,"E",0,0,"N","M",3
264881,"A",0,0,"M","M",1
264904,"F",0,0,"O","F",1
265012,"J",1,0,"Q","F",3
265050,"G",0,0,"L","F",1
265105,"B",0,0,"L","F",3
265115,"H",0,1,"O","F",1
265200,"D",1,1,"L","M",1
265299,"H",0,0,"P","F",1
265402,"B",0,1,"P","F",3
265421,"A",0,0,"Q","F",3
265486,"J",0,1,"O","F",1
265496,"E",0,0,"P","F",1
265528,"B",0,0,"L","M",1
265539,"F",0,0,"P","M",3
265635,"B",1,0,"O","M",2
265655,"G",0,0,"P","M",3
265833,"J",0,0,"L","M",2
265839,"I",1,1,"M","F",2
265856,"G",0,0,"N","M",1
265914,"H",0,0,"Q","M",2
265996,"D",0,0,"P","M",1
266009,"J",0,0,"O","M",3
266026,"B",0,0,"N","M",3
266048,"D",1,1,"O","F",2
266079,"I",0,1,"M","M",1
266136,"H",0,0,"Q","F",2
266266,"B",0,1,"P","F",1
266323,"C",0,1,"L","F",1
266365,"E",0,1,"L","F",2
266452,"G",0,1,"O","F",3
266555,"C",1,0,"N","M",1
266591,"F",0,1,"M","M",2
266607,"E",0,1,"P","F",1
266647,"E",0,0,"Q","M",3
266649,"D",0,0,"N","F",3
266741,"F",0,0,"L","M",2
266858,"A",0,0,"N","M",2
266938,"F",0,0,"P","M",1
266948,"F",0,0,"P","M",2
266996,"B",0,0,"N","F",2
267023,"C",0,1,"Q","F",1
267051,"E",0,0,"L","M",2
267134,"E",0,0,"Q","F",1
267141,"B",0,0,"L","F",1
267153,"A",0,0,"Q","M",2
267188,"A",0,1,"P","F",3
267192,"I",0,0,"L","F",1
267221,"I",0,0,"O","M",1
267240,"C",1,0,"M","F",2
267263,"A",0,0,"P","M",1
267328,"I",0,1,"O","M",2
267363,"H",0,0,"L","M",2
267415,"C",0,0,"M","F",2
267488,"H",0,0,"O","F",3
267557,"G",0,0,"L","M",3
267563,"E",1,0,"Q","F",3
267636,"A",0,1,"L","M",2
267692,"B",1,1,"O","M",2
267724,"H",0,0,"Q","F",3
267735,"F",0,1,"O","M",3
267741,"D",0,0,"N","F",1
267777,"J",1,1,"Q","M",2
267822,"D",0,0,"N","F",2
267845,"J",0,1,"L","M",2
267901,"C",0,0,"O","F",3
267915,"E",0,0,"P","F",3
267930,"A",0,0,"N","M",3
267963,"E",0,0,"L","M",1
268033,"B",0,0,"Q","M",1
268041,"C",0,0,"P","F",3
268056,"E",0,0,"N","F",3
268084,"A",0,0,"O","M",1
268131,"C",0,1,"L","F",1
268276,"F",1,0,"P","M",2
268366,"H",0,0,"O","M",3
268390,"I",0,0,"M","M",1
268451,"J",1,0,"Q","F",2
268491,"F",0,0,"M","F",1
268547,"J",0,0,"N","F",1
268563,"A",0,0,"N","F",2
268591,"A",0,0,"L","F",1
268628,"H",0,1,"L","M",1
268713,"A",0,0,"N","F",3
268738,"J",0,1,"O","F",3
268748,"E",0,0,"L","F",2
268824,"I",0,0,"P","F",1
268902,"A",0,1,"O","F",1
268974,"F",1,1,"L","M",3
269016,"I",0,1,"O","F",3
269026,"J",0,0,"Q","M",3
269033,"E",0,1,"P","F",1
269059,"E",0,1,"O","M",2
269156,"E",0,0,"M","F",2
269184,"D",0,0,"Q","F",1
269237,"D",0,0,"Q","F",1
269262,"A",0,0,"L","F",3
269279,"F",0,0,"N","M",1
269303,"G",0,1,"M","M",2
269354,"G",0,0,"P","M",1
269377,"G",0,0,"O","M",2
269411,"A",0,0,"Q","F",2
269447,"A",0,1,"Q","M",3
269481,"B",1,0,"O","M",2
269507,"G",0,0,"O","M",1
269549,"B",0,0,"M","M",1
269715,"B",0,0,"P","M",1
269717,"F",0,0,"N","F",2
269737,"A",0,0,"Q","M",2
269792,"F",1,0,"M","M",2
269818,"C",0,0,"Q","M",2
269838,"A",0,0,"N","M",1
269862,"H",0,1,"M","F",2
269868,"H",1,0,"N","M",3
269890,"G",0,1,"Q","M",2
269920,"J",0,0,"O","F",3
269923,"C",0,1,"N","F",1
269974,"C",1,1,"O","F",3
269983,"H",0,0,"O","M",1
270002,"B",0,1,"N","F",3
270021,"H",0,0,"Q","F",1
270102,"D",0,0,"N","F",1
270156,"J",0,0,"O","F",3
270188,"B",0,0,"L","M",1
270208,"H",0,0,"M","M",1
270220,"F",0,1,"N","F",2
270264,"A",0,1,"Q","M",2
270282,"I",0,1,"Q","F",3
270290,"I",0,0,"L","M",2
270392,"I",0,0,"N","M",2
270403,"G",0,1,"O","M",2
270449,"A",0,0,"N","M",2
270468,"F",0,0,"O","M",3
270514,"J",1,0,"N","F",2
270519,"J",0,0,"Q","M",3
270528,"I",0,1,"L","F",3
270566,"I",0,1,"M","F",3
270603,"A",0,0,"Q","F",2
270618,"I",0,0,"L","F",2
270630,"E",0,0,"N","M",2
270696,"I",0,0,"N","F",3
270728,"J",0,0,"L","F",3
270792,"E",0,0,"L","F",3
270816,"F",0,0,"L","M",3
270823,"I",0,1,"M","M",2
270825,"F",0,0,"O","F",3
270833,"J",0,0,"M","F",2
270874,"D",0,0,"N","F",2
270938,"G",0,1,"N","M",1
270952,"B",0,0,"Q","M",2
270990,"E",0,0,"P","F",1
270993,"G",0,1,"O","F",1
270999,"C",0,0,"P","M",2
271029,"B",0,0,"M","M",2
271064,"D",0,1,"O","F",1
271097,"F",0,0,"Q","F",1
271104,"I",0,0,"P","F",2
271221,"I",0,0,"M","M",2
271340,"I",0,1,"O","F",2
271521,"J",0,0,"O","F",3
271555,"J",0,1,"N","M",2
271577,"I",0,0,"N","M",3
271578,"G",0,0,"N","M",1
271597,"E",0,0,"O","M",2
271675,"G",0,0,"L","F",3
271869,"D",1,0,"P","F",2
271908,"C",0,0,"Q","F",1
272006,"I",0,0,"Q","F",1
272082,"H",0,1,"Q","M",3
272113,"A",0,0,"O","M",2
272138,"D",0,0,"O","M",2
272178,"J",0,0,"O","M",3
272335,"E",0,0,"O","F",2
272361,"D",0,1,"O","M",3
272455,"F",0,1,"M","F",1
272612,"H",0,0,"P","F",3
272634,"F",0,0,"L","F",1
272660,"A",0,1,"Q","M",3
272699,"I",0,0,"Q","M",3
272746,"A",0,0,"L","M",2
272753,"J",0,1,"P","F",3
272844,"F",0,1,"L","F",3
272988,"C",0,0,"O","M",1
273055,"F",0,0,"P","M",2
273084,"B",0,0,"O","F",3
273102,"J",0,1,"L","F",2
273171,"H",0,0,"M","M",2
273221,"A",0,0,"O","F",1
273226,"I",0,0,"L","F",1
273299,"D",0,1,"L","F",1
273312,"I",0,0,"L","M",3
273357,"A",0,1,"P","F",1
273387,"J",1,0,"L","F",2
273389,"B",0,0,"N","M",3
273421,"D",0,1,"P","M",3
273436,"F",0,0,"M","M",2
273443,"B",0,0,"Q","F",1
273467,"B",0,0,"O","M",3
273499,"I",0,0,"P","F",2
273507,"G",0,0,"P","F",1
273598,"A",0,0,"L","M",1
273603,"A",0,0,"N","M",3
273617,"H",0,0,"M","F",2
273632,"I",0,0,"L","F",1
273664,"I",0,1,"Q","M",3
273681,"H",0,0,"L","M",1
273747,"F",0,1,"M","M",1
273944,"E",0,0,"Q","F",3
273946,"H",0,0,"O","M",3
273966,"G",0,0,"Q","F",1
274090,"G",0,0,"M","M",3
274119,"C",0,1,"P","M",3
274158,"F",0,0,"M","M",1
274194,"E",0,0,"N","F",3
274257,"I",0,1,"M","F",1
274263,"H",0,0,"N","M",2
274281,"B",0,1,"Q","M",1
274343,"E",0,0,"M","F",1
274477,"D",0,0,"P","F",2
274493,"A",0,0,"M","M",3
274513,"J",1,0,"O","M",2
274578,"A",0,0,"Q","F",3
274614,"B",1,0,"Q","F",1
274620,"A",0,1,"O","M",1
274638,"F",0,0,"L","F",3
274740,"I",0,1,"L","F",2
274750,"B",0,1,"O","F",3
274828,"A",1,1,"N","F",2
274849,"I",0,1,"O","M",2
274934,"E",0,0,"N","F",3
275015,"B",1,0,"P","F",2
275054,"E",0,0,"N","M",3
275056,"J",0,0,"Q","F",1
275193,"I",1,1,"N","M",1
275361,"I",0,1,"N","M",1
275379,"F",0,0,"O","M",2
275417,"H",0,1,"P","M",2
275646,"I",0,0,"N","F",2
275649,"F",0,1,"P","M",2
275688,"J",0,1,"O","M",1
275807,"B",0,0,"O","F",1
275847,"I",0,0,"M","F",2
275856,"D",0,0,"Q","M",1
275930,"B",0,0,"O","M",3
276036,"B",0,0,"O","F",2
276055,"H",0,0,"Q","F",2
276105,"G",0,0,"O","F",2
276133,"C",0,0,"M","M",2
276139,"E",0,1,"L","F",2
276142,"F",0,0,"M","F",1
276294,"G",0,0,"P","M",1
276320,"F",0,0,"N","F",1
276355,"G",0,0,"N","M",3
276541,"C",0,0,"Q","M",3
276565,"I",0,0,"O","F",3
276691,"D",1,0,"P","F",2
276746,"G",0,0,"P","M",3
276794,"I",0,0,"N","M",1
276850,"E",0,0,"P","F",2
276868,"C",0,0,"M","M",1
276933,"G",0,0,"N","M",1
276949,"I",0,0,"O","F",2
276976,"B",0,0,"M","F",3
277005,"B",1,1,"P","M",2
277051,"I",0,0,"M","M",2
277081,"G",0,0,"Q","M",3
277147,"F",0,0,"P","M",3
277149,"A",0,1,"M","M",1
277207,"I",0,0,"N","F",1
277212,"G",1,0,"N","M",3
277281,"B",0,1,"N","F",3
277375,"H",0,1,"P","F",3
277396,"G",0,0,"P","M",1
277467,"D",1,0,"P","M",1
277667,"G",0,1,"N","M",3
277668,"A",0,0,"P","M",1
277784,"I",1,1,"N","M",2
277853,"C",0,0,"M","F",3
277944,"E",1,0,"O","M",3
277951,"I",0,1,"P","F",3
277984,"G",0,1,"Q","F",3
278139,"H",0,0,"L","M",3
278166,"C",0,0,"P","F",2
278262,"A",0,0,"M","F",3
278394,"J",0,0,"Q","M",2
278428,"D",0,0,"N","F",1
278457,"H",0,1,"N","M",2
278491,"H",0,0,"O","F",3
278604,"A",0,0,"M","F",2
278639,"F",0,0,"P","M",3
278681,"E",0,0,"L","F",3
278688,"I",0,0,"O","F",3
278711,"H",1,0,"P","M",2
278747,"F",0,1,"Q","F",2
278766,"E",0,0,"M","M",3
278911,"E",0,0,"P","M",1
279009,"A",0,0,"M","F",3
279026,"C",0,0,"N","M",1
279085,"A",1,0,"O","M",3
279132,"I",0,0,"P","F",3
279140,"B",1,0,"N","M",2
279153,"J",0,0,"O","F",1
279166,"D",0,0,"L","F",2
279257,"G",0,0,"Q","M",1
279277,"G",0,0,"Q","F",3
279292,"A",0,0,"O","M",3
279356,"G",0,0,"O","F",2
279385,"D",0,0,"P","M",1
279573,"A",0,0,"Q","F",2
279580,"D",1,0,"M","F",1
279653,"H",0,0,"M","M",1
279719,"D",0,0,"L","M",3
279779,"G",0,0,"O","M",2
279785,"J",1,0,"M","F",1
279786,"H",1,0,"P","F",2
279811,"C",0,0,"P","F",2
279903,"G",1,0,"P","M",3
279910,"A",0,0,"L","M",3
279920,"G",0,1,"L","M",2
279940,"F",0,1,"O","F",3
280037,"I",0,0,"O","F",2
280066,"F",0,1,"N","M",1
280157,"I",0,1,"P","M",2
280162,"E",0,1,"L","M",1
280179,"E",0,1,"Q","F",2
280236,"I",0,0,"M","M",3
280312,"H",0,1,"M","M",3
280336,"J",0,0,"Q","M",1
280355,"B",0,0,"P","M",2
280394,"F",0,1,"Q","F",3
280573,"D",0,1,"Q","F",1
280601,"E",0,0,"Q","M",2
280640,"A",0,0,"L","F",1
280787,"F",1,0,"N","M",1
280811,"C",1,1,"P","M",1
280860,"J",0,0,"M","F",2
280868,"I",0,1,"O","F",3
280886,"D",0,1,"L","M",2
280914,"F",0,0,"L","F",3
280935,"H",0,1,"Q","M",1
280949,"H",0,0,"P","M",3
280957,"D",0,0,"Q","M",2
280987,"G",0,0,"O","F",2
281068,"F",0,0,"M","F",1
281109,"F",0,0,"L","M",3
281131,"B",1,0,"M","M",2
281139,"E",0,0,"Q","M",1
281163,"D",1,0,"O","M",3
281187,"B",0,0,"Q","F",2
281200,"I",0,0,"L","M",3
281286,"I",0,0,"O","F",2
281306,"A",0,0,"O","F",2
281317,"A",0,0,"L","F",3
281363,"D",0,0,"P","F",2
281414,"D",0,0,"Q","F",3
281572,"I",0,0,"M","M",3
281577,"C",0,1,"M","M",1
281582,"J",0,0,"P","M",3
281662,"E",0,1,"N","F",2
281842,"B",0,1,"Q","M",2
281868,"H",0,0,"O","F",1
281888,"A",0,1,"L","M",3
281921,"C",0,0,"N","F",2
281927,"F",0,0,"P","M",3
281946,"G",0,0,"Q","F",1
281977,"E",0,0,"L","F",1
282127,"F",0,1,"N","M",3
282155,"F",0,0,"Q","M",3
282205,"G",0,0,"N","F",2
282206,"F",0,0,"L","M",3
282275,"I",0,1,"Q","M",3
282310,"A",0,0,"M","M",2
282335,"C",0,0,"L","F",2
282422,"B",0,0,"P","F",3
282500,"F",0,0,"O","F",2
282506,"B",0,0,"P","M",1
282526,"J",0,1,"M","M",3
282743,"A",1,0,"N","M",2
282751,"I",0,0,"Q","F",2
282932,"C",0,1,"P","F",1
282957,"A",0,0,"P","M",3
282970,"H",0,0,"N","F",1
283067,"D",0,0,"N","F",3
283095,"I",1,0,"P","M",2
283101,"I",0,1,"M","M",2
283116,"F",0,0,"O","M",2
283118,"B",0,0,"M","F",2
283124,"B",0,0,"P","F",3
283310,"D",0,0,"L","F",2
283346,"G",0,0,"L","M",3
283347,"J",0,0,"M","F",1
283403,"C",0,1,"N","F",1
283419,"E",0,1,"N","F",2
283431,"D",0,0,"Q","M",2
283469,"A",0,0,"L","M",2
283503,"C",0,0,"P","F",3
283596,"J",0,0,"L","M",1
283608,"H",0,0,"L","F",3
283610,"A",0,0,"L","M",2
283653,"F",0,1,"M","F",1
283663,"H",0,0,"L","F",2
283706,"A",0,0,"O","M",1
283729,"J",0,0,"M","M",1
283768,"D",0,0,"L","F",3
283780,"E",1,1,"N","M",1
283821,"H",0,1,"M","F",1
283956,"G",0,1,"L","M",2
283957,"I",0,0,"M","F",1
284031,"F",0,0,"M","F",2
284143,"C",0,1,"Q","M",1
284156,"G",0,1,"N","F",3
284157,"E",0,1,"Q","M",1
284211,"C",0,1,"N","M",2
284235,"F",0,1,"N","M",3
284265,"F",0,0,"N","M",2
284267,"F",0,0,"Q","F",1
284303,"D",0,0,"N","F",2
284400,"I",0,0,"L","F",3
284505,"E",0,0,"P","F",2
284508,"F",0,0,"L","F",3
284532,"D",0,0,"L","F",2
284602,"C",1,1,"O","F",3
284639,"I",0,0,"M","M",3
284664,"F",0,1,"Q","F",2
284716,"F",1,1,"Q","M",3
284743,"E",0,1,"L","F",1
284747,"A",0,1,"L","M",1
284792,"J",0,0,"O","F",1
284889,"I",0,0,"N","M",1
284901,"D",0,0,"O","F",2
284953,"F",1,1,"Q","M",2
284978,"G",0,0,"P","M",1
284995,"G",0,0,"M","F",3
285128,"E",0,0,"Q","M",3
285133,"F",1,0,"Q","F",1
285278,"D",0,1,"L","F",1
285302,"E",0,0,"O","F",2
285305,"F",0,1,"P","F",3
285343,"H",0,0,"M","F",2
285350,"C",1,0,"N","F",1
285412,"G",0,0,"L","M",2
285444,"H",0,1,"M","M",2
285728,"C",0,1,"L","M",3
285834,"J",1,0,"L","F",1
285835,"G",0,0,"P","F",2
285839,"A",0,0,"M","M",3
285841,"E",0,1,"P","F",2
285867,"B",0,0,"M","F",1
285949,"I",1,1,"P","M",2
286020,"A",0,0,"Q","M",2
286036,"F",0,1,"N","F",1
286043,"I",0,1,"O","M",1
286046,"H",0,1,"Q","M",2
286060,"J",0,0,"N","F",3
286074,"J",0,1,"M","M",1
286090,"F",0,1,"Q","F",1
286188,"B",0,0,"L","F",1
286213,"C",0,0,"N","F",3
286253,"F",1,0,"L","F",1
286255,"C",0,0,"O","M",2
286327,"C",0,0,"M","F",1
286347,"D",0,0,"M","M",2
286502,"D",0,0,"N","F",3
286547,"B",0,0,"L","M",3
286589,"A",0,0,"L","M",1
286681,"F",0,0,"L","F",3
286717,"F",0,0,"P","F",1
286727,"A",0,0,"L","M",2
286768,"C",0,1,"O","M",3
286862,"A",0,0,"Q","F",2
286877,"B",0,0,"P","F",2
287019,"D",0,0,"N","F",2
287167,"E",0,0,"M","F",2
287245,"H",0,0,"M","M",2
287252,"I",0,0,"L","M",1
287279,"G",0,0,"L","M",3
287292,"F",0,0,"P","M",3
287356,"E",0,0,"L","M",2
287384,"I",0,0,"N","F",2
287437,"E",0,0,"P","F",1
287446,"I",0,0,"Q","M",2
287466,"A",0,0,"P","F",2
287471,"H",1,0,"N","M",3
287495,"C",0,1,"M","M",3
287504,"I",0,1,"L","F",2
287551,"H",0,0,"M","F",3
287568,"I",0,1,"P","M",3
287656,"B",0,0,"P","M",3
287691,"C",0,0,"N","F",3
287699,"E",0,0,"P","M",2
287717,"H",0,0,"M","F",2
287785,"H",0,1,"L","M",1
287941,"B",0,0,"O","F",1
288079,"D",0,0,"Q","M",2
288192,"A",0,1,"M","M",1
288332,"E",0,1,"P","M",2
288397,"D",0,1,"M","F",3
288403,"C",0,0,"M","M",2
288413,"C",0,0,"N","F",2
288439,"C",0,0,"M","M",3
288457,"F",1,0,"P","F",1
288568,"J",0,0,"P","M",2
288581,"J",0,1,"P","F",2
288660,"E",0,0,"M","M",2
288732,"E",0,1,"M","F",3
288797,"F",0,0,"P","F",3
288885,"A",0,0,"L","F",2
288953,"I",0,0,"M","M",1
289040,"F",0,1,"M","F",2
289259,"H",0,0,"O","F",1
289314,"H",0,0,"M","M",2
289411,"I",0,0,"P","F",3
289522,"H",0,1,"L","M",3
289611,"I",1,1,"P","F",1
